,bb_width,d_to_ubb,d_to_lbb,MACD,MACD_Oscillator,RSI,d_to_sup2,d_to_res2,fast_k,slow_k,Momentum,ten_to_sen,cloud_thickness,d_to_cloud,volume,return_next_tick,close
4002,477.8470234058368,244.9235117029184,232.9235117029184,-59.86769950662347,-25.47508479002571,44.652057993095795,220.0,120.0,69.56521739130434,18.055830039525713,0.0003548843859700222,-75.0,-155.0,-380.0,34584.10436453,0.24860161591049312,16090.0
4003,443.5012213437258,177.7506106718629,265.7506106718629,-52.81320357497498,-14.736471086701776,47.83950984999483,80.0,80.0,83.33333333333334,33.813405797101474,0.003698712051458142,-90.0,-160.0,-345.0,14399.96244893,0.6819590824550525,16130.0
4004,437.0608907489477,63.53044537447386,373.53044537447386,-37.90938820317206,0.1338754280809198,55.43944856940469,146.66666666666606,73.33333333333576,100.0,53.188405797101474,0.012068773846076984,-95.0,-170.0,-245.0,21790.37942352,0.30788177339902134,16240.0
4005,490.6956513178666,49.34782565893329,441.3478256589333,-21.811989969388378,12.98501892949168,58.406058880655536,106.66666666666606,53.33333333333576,100.0,73.18840579710147,0.013541613939486719,-70.0,-175.0,-200.0,19109.34614113,-0.49109883364026885,16290.0
4006,509.971676773479,145.9858383867395,363.9858383867395,-15.333264971757671,15.57099514169791,52.39557766455475,86.66666666666606,133.33333333333576,75.67567567567568,85.71484528006269,0.007260613196469089,-65.0,-177.5,-282.5,17257.40063323,-0.30845157310301907,16210.0
4007,511.83330619780463,197.91665309890232,313.9166530989023,-14.071206754564628,13.466442687112764,49.00147338246643,93.33333333333394,106.66666666666424,33.33333333333333,78.46846846846849,0.0008025171485546487,-65.0,-192.5,-347.5,14798.99719366,0.3712871287128605,16160.0
4008,530.0062892708956,162.00314463544782,368.0031446354478,-8.13573428520067,15.521532125181377,52.94095926409595,80.0,40.0,55.55555555555556,72.91291291291293,0.0012666342563403155,-65.0,-192.5,-287.5,19275.5063602,0.0,16220.0
4009,479.72214180019546,164.86107090009682,314.86107090009864,-3.392720421337799,16.2116367912354,52.94095926409595,40.0,40.0,55.55555555555556,64.02402402402404,0.002849224204144507,-65.0,-185.0,-280.0,5659.28848634,0.2466091245376001,16220.0
4010,390.0085469149344,113.0042734574672,277.0042734574672,3.55286275315666,18.525775972583887,55.59318020092175,86.66666666666606,53.33333333333576,77.77777777777779,59.5795795795796,0.005828172169987012,-65.0,-190.0,-245.0,7670.38621792,-0.06150061500614923,16260.0
4011,248.76584259996525,81.38292129998263,167.38292129998263,8.15634971034342,18.50341034381652,54.76223480842604,93.33333333333394,86.66666666666424,76.47058823529412,59.73856209150328,0.004077721913858023,35.0,-122.5,-187.5,17533.22711366,0.061538461538468425,16250.0
4012,193.40228655439932,60.70114327719966,132.70114327719966,12.467841204321303,18.25192147023552,55.47887600307479,40.0,40.0,76.92307692307693,68.45651080945201,0.006301526519021539,50.0,-120.0,-175.0,12002.01115453,0.9225092250922495,16260.0
4013,263.17716888484574,-26.41141555757713,289.58858444242287,27.669518685877847,26.76287916143365,64.55052731519305,240.0,120.0,100.0,77.34539969834091,0.014892732978733036,95.0,-120.0,-25.0,22233.59257011,-0.3656307129798919,16410.0
4014,289.704830627501,57.85241531375141,231.8524153137496,34.47801792429709,26.857102719882313,59.34186618867046,133.33333333333394,126.66666666666424,71.42857142857143,80.52000287294408,0.008713183048001283,95.0,-115.0,-80.0,46516.19756443,0.5504587155963359,16350.0
4015,366.50905703530407,21.254528517652943,345.2545285176511,46.5988874937193,31.182377831443617,64.03040771107595,146.66666666666788,73.33333333332848,100.0,84.96444731738852,0.013447875279261612,95.0,-102.5,22.5,25033.80964728,-0.6082725060827299,16440.0
4016,360.4688305218533,131.23441526092574,229.23441526092756,47.58704584590487,25.73642894690334,56.266468008663765,80.0,140.0,52.38095238095239,80.14652014652016,0.0005746960280275772,115.0,-92.5,-67.5,21219.980831,-0.795593635250913,16340.0
4017,332.6392774296255,252.31963871481275,80.31963871481275,37.448571097947934,12.478363359157122,48.10104908777349,240.0,300.0,28.125,70.38690476190479,-0.006002004771491309,95.0,-72.5,-177.5,42434.5671985,0.12338062924119875,16210.0
4018,328.79578261693496,231.3978913084684,97.39789130846657,30.673998903987012,4.563032932156958,49.319590405067075,140.0,120.0,34.375,57.26190476190478,-0.006693605590441565,95.0,-72.5,-157.5,18659.75269584,-0.1848428835489857,16230.0
4019,337.967782816997,263.9838914084976,73.9838914084994,22.62356201237526,-2.7899231675638383,47.51736154196875,86.66666666666606,73.33333333333576,25.0,47.976190476190496,-0.0076280387096125165,95.0,-72.5,-187.5,14500.58227615,0.8641975308641969,16200.0
4020,338.3883370724852,132.19416853624352,206.1941685362417,27.226512458979414,1.4504218232322508,55.6601976973352,220.0,120.0,68.75,41.7261904761905,0.005306038959032833,95.0,-92.5,-67.5,22382.95063826,0.1835985312117483,16340.0
4021,339.01819026911653,114.50909513455917,224.50909513455736,32.915701413337956,5.711688622072632,57.192886152835584,100.0,60.0,92.5925925925926,49.76851851851855,0.004885196787401269,95.0,-92.5,-37.5,37442.82019009,0.12217470983506562,16370.0
4022,341.39582761235215,108.69791380617608,232.69791380617608,38.593377073724696,9.111491425967497,58.22951450133858,66.66666666666606,53.33333333333576,92.3076923076923,62.605056980057,0.008381206177082868,95.0,-97.5,-22.5,50064.06959655,0.3050640634533197,16390.0
4023,356.00249687016185,69.00124843508092,287.0012484350809,46.590491883729555,13.686884988777884,60.78616378365416,106.66666666666788,53.33333333332848,100.0,75.730056980057,0.009655068767479102,95.0,-97.5,37.5,48791.66516791,0.9124087591240837,16440.0
4024,484.8825745591603,7.441287279580138,477.44128727958014,64.29090386440294,25.10983757556101,67.26030540149662,220.0,120.0,97.61904761904762,90.25386650386653,0.017432993439097832,95.0,-85.0,225.0,119009.98919259,-0.42194092827003704,16590.0
4025,519.1617174724033,102.58085873620075,416.5808587362026,71.84204255165969,26.128781010254208,62.1071205275582,126.66666666666788,133.33333333332848,73.33333333333333,91.17053317053319,0.01123240469841209,95.0,-117.5,122.5,51368.96933592,-0.6053268765133124,16520.0
4026,522.7108824834941,212.35544124174703,310.35544124174703,68.96225613795104,18.599195677236445,55.55844309667,80.0,160.0,28.000000000000004,78.25201465201467,0.001716784856761122,110.0,-135.0,5.0,37229.94656554,0.4872107186357999,16420.0
4027,491.7090377222903,145.85451886114606,345.85451886114424,72.30188494615322,17.55105958835088,59.25940208993659,120.0,80.0,58.333333333333336,71.45714285714288,0.00039985645306129787,110.0,-135.0,85.0,21517.45498711,-0.12121212121212199,16500.0
4028,436.65394383500643,163.32697191750412,273.3269719175023,72.49900854293628,14.198546548107153,57.95989898923647,86.66666666666788,73.33333333332848,33.33333333333333,58.123809523809555,0.002150278480930945,45.0,-97.5,142.5,14388.53311379,-0.5461165048543659,16480.0
4029,310.5264347308639,209.26321736543105,101.26321736543287,64.64776340032768,5.077841124398837,52.392105672610015,113.33333333333212,146.66666666667152,16.666666666666664,41.93333333333335,0.0003949224697754939,90.0,-105.0,45.0,34853.89509334,0.12202562538132788,16390.0
4030,279.96825216837897,180.98412608418948,98.98412608418948,59.3552179079652,-0.17176349437091432,53.46198672007349,100.0,80.0,31.57894736842105,33.5824561403509,-0.0037641309999110087,115.0,-92.5,92.5,28386.01762764,0.12187690432663434,16410.0
4031,258.5773041514203,156.28865207570925,102.28865207571107,56.12766553750407,-2.7194526918656337,54.56165997183806,53.33333333333212,86.66666666667152,47.05882352941176,37.394220846233246,-0.0003118666850085768,115.0,-70.0,145.0,21359.62208206,0.7912355447352359,16430.0
4032,269.4521190201267,48.72605951006335,220.72605951006335,63.3296952696237,3.58606163220319,61.010753870981446,226.66666666666788,153.33333333332848,84.0,42.527554179566586,0.010436723809316883,115.0,-67.5,277.5,91142.81757386,-0.06038647342995196,16560.0
4033,280.47578623948357,75.23789311974178,205.23789311974178,67.45288442989113,6.1674006339764915,60.301751801128916,133.33333333333212,106.66666666667152,80.0,51.86088751289992,0.00737392733755411,115.0,-67.5,267.5,75031.8654722,-0.3625377643504568,16550.0
4034,239.44379994755582,104.72189997377791,134.7218999737779,65.12828466166684,3.074240692601755,56.09000256870218,80.0,140.0,56.00000000000001,59.72755417956658,0.003228223268922981,115.0,-27.5,287.5,26111.87768059,0.9702850212249814,16490.0
4035,324.30438377136306,0.15219188568153186,324.15219188568153,75.3283471263203,10.61944252580416,63.425989900237944,280.0,220.0,75.0,68.41176470588239,0.010031135219767062,115.0,-22.5,457.5,80474.66020897,-0.30030030030030463,16650.0
4036,336.8877162101944,74.4438581050963,262.4438581050981,78.47280236641382,11.011118212718145,60.04969279799937,73.33333333333212,146.66666666667152,59.375,70.87500000000003,0.005104620342370225,115.0,-22.5,407.5,52089.03759899,0.3012048192771122,16600.0
4037,382.4831150957107,62.24155754785534,320.24155754785534,84.03073393781233,13.255239827293323,62.21574514131259,120.0,140.0,69.23076923076923,67.92115384615389,0.01044231698140765,115.0,7.5,487.5,42498.43883092,0.3603603603603567,16650.0
4038,444.3021994593637,56.151099729682755,388.15109972968094,92.2139483149731,17.15076336356327,64.68982984307279,180.0,220.0,63.888888888888886,64.69893162393166,0.008051470816259211,115.0,15.0,555.0,82391.27542979,-0.418910831837227,16710.0
4039,400.64392614332064,129.3219630716594,271.32196307166123,91.99038182055301,13.541757495314542,59.77242409947321,73.33333333333212,146.66666666667152,44.44444444444444,62.38782051282054,0.004533208913655251,145.0,47.5,517.5,47492.62624541,-0.18028846153845812,16640.0
4040,333.83961551749235,145.91980775874617,187.91980775874617,88.37373705346909,7.940090182584484,57.74645299548124,153.33333333333212,106.66666666667152,30.303030303030305,53.448426573426595,0.002559609999467638,145.0,47.5,487.5,70744.91497057,-0.48163756773028643,16610.0
4041,266.29974756940646,202.14987378470323,64.14987378470323,78.1513089646869,-1.82587032495816,52.62408956254793,160.0,200.0,16.216216216216218,44.81666981666984,-0.005839799816159274,175.0,57.5,412.5,54109.20249838,0.0604960677555999,16530.0
4042,272.63324978597666,193.31662489298833,79.31662489298833,70.04939169895079,-7.942230072555432,53.1831286305347,153.33333333333212,86.66666666667152,26.82926829268293,36.336369629052584,-0.00250474528545912,155.0,67.5,432.5,57433.56327981,-0.06045949214026347,16540.0
4043,279.8412248241584,204.9206124120792,74.92061241207921,62.10573125771407,-12.708712411033716,52.51577040982389,160.0,140.0,31.25,29.808591851274805,-0.0033530645473747837,140.0,57.5,412.5,33026.0160469,0.6654567453115545,16530.0
4044,241.47693701694516,90.73846850847258,150.73846850847258,63.94923682360968,-8.692165476110489,58.66080727157048,213.33333333333212,126.66666666667152,91.30434782608695,39.1805725276033,0.0030367348059253227,140.0,57.5,522.5,45520.8152659,-0.78125,16640.0
4045,264.12118430745613,218.06059215372807,46.06059215372807,54.29444218921344,-14.67756808840538,50.365317653467976,93.33333333333212,186.66666666667152,34.78260869565217,40.07648820612768,-0.0037340260679046165,125.0,57.5,392.5,31345.19073555,0.0,16510.0
4046,285.3769437077499,219.68847185387494,65.68847185387494,46.11140431680542,-18.28848476865072,50.36531765346798,73.33333333333212,66.66666666667152,34.78260869565217,43.789766702014866,-0.002168530301238247,65.0,57.5,392.5,23725.74377133,-0.06056935190793533,16510.0
4047,289.5513771336264,216.7756885668132,72.77568856681319,38.376985421706195,-20.818322930999955,49.737827643025526,60.0,100.0,27.27272727272727,43.87845849802373,-0.006552997180832954,-5.0,57.5,382.5,21194.1679491,0.060606060606049894,16500.0
4048,222.94991963812936,153.47495981906468,69.47495981906468,32.67763175264554,-21.214141280048487,50.40327381713734,120.0,80.0,34.78260869565217,44.58498023715417,-0.0016284727786599952,-50.0,57.5,392.5,36265.73024912,0.363416111447612,16510.0
4049,188.79736344670528,69.39868172335264,119.39868172335264,32.62625629395188,-17.012413390993714,54.31178867384064,120.0,100.0,63.63636363636363,39.05138339920951,0.001582072409344226,-50.0,57.5,452.5,42945.23481149,0.060350030175015945,16570.0
4050,173.64075302501442,48.82037651250721,124.82037651250721,33.01191647538508,-13.301402567648424,54.94901900905223,120.0,120.0,71.42857142857143,46.38057594579335,-0.00021344286324088708,-50.0,57.5,382.5,54477.98101643,-1.1459589867309994,16580.0
4051,259.77768272972753,267.88884136486377,-8.111158635136235,17.781172555136436,-22.825717190317654,42.74908691217845,273.3333333333321,346.6666666666715,28.57142857142857,45.13833992094864,-0.00881946547546939,-90.0,57.5,192.5,125567.02889514,-0.6711409395973145,16390.0
4052,405.6489998891866,424.8244999445924,-19.17550005540579,-3.1293096907029394,-34.98895954892562,37.551008328236236,220.0,240.0,21.73913043478261,44.0316205533597,-0.016903549590799503,-90.0,65.0,90.0,140543.62261782,0.0,16280.0
4053,489.5530841718937,441.77654208594686,47.77654208594686,-19.47650450222136,-41.06892348835524,37.551008328236236,166.66666666666606,153.33333333333576,21.73913043478261,41.422924901185795,-0.016071848019866622,-95.0,65.0,90.0,88986.46797251,0.12285012285011554,16280.0
4054,477.0464687358326,381.5232343679163,95.5232343679163,-30.46673970210395,-41.647326950590255,39.11218854477668,153.33333333333394,86.66666666666424,26.08695652173913,33.91304347826089,-0.009463501364012604,-100.0,102.5,137.5,72851.43055442,-0.7361963190184007,16300.0
4055,568.5068161420768,514.2534080710393,54.253408071037484,-48.30277309572193,-47.58668827536659,33.67287881079996,153.33333333333394,266.66666666666424,4.545454545454546,20.536420101637514,-0.014366931344621525,-100.0,140.0,55.0,74036.92887906,2.348578491965392,16180.0
4056,587.348089107114,148.6740445535579,438.6740445535561,-31.413024066834623,-24.55755139718342,55.009962515476026,486.6666666666679,253.33333333332848,97.5609756097561,34.33432950930302,0.007276088352686727,-100.0,152.5,447.5,152370.48527893,1.1473429951690761,16560.0
4057,721.4799604516593,50.73998022582964,670.7399802258296,-2.665636376776092,3.351869034300088,61.65252141921435,426.6666666666679,253.33333333332848,93.65079365079364,48.71666215250523,0.023300393643767812,-25.0,152.5,637.5,267191.02353415,1.2537313432835928,16750.0
4058,978.0252212153428,14.012610607671377,964.0126106076714,36.63976009123871,34.12581240185191,67.38437560238886,506.6666666666679,373.3333333333285,86.95652173913044,61.76014041337479,0.04208578609365041,0.0,152.5,847.5,434148.73875836,2.1816037735848948,16960.0
4059,1452.715464990375,-42.64226750481248,1495.3577324951875,96.53270877596515,75.21500886926268,74.59075591258406,653.3333333333321,406.6666666666715,93.60000000000001,75.26274910902697,0.05265829268003184,0.0,152.5,1217.5,731334.16991306,-1.5002885170225078,17330.0
4060,1589.856737081811,334.9283685409064,1254.9283685409046,121.61655508136755,80.23908413973206,63.90547687250247,206.66666666666788,413.3333333333285,71.900826446281,88.73382348919226,0.03050778536076306,0.0,152.5,957.5,465545.23689386,0.41007615700059397,17070.0
4061,1685.5200318530024,387.7600159265021,1297.7600159265003,145.46724315447136,83.27181777026867,65.34486472590488,240.0,240.0,71.875,83.59662836724104,0.029986259994748063,0.0,152.5,962.5,309681.35989703,0.0,17140.0
4062,1669.112871491241,465.55643574562055,1203.5564357456205,162.49593331824872,80.2404063472368,65.34486472590488,213.33333333333212,346.6666666666715,64.93506493506493,77.85348262409529,0.011780549607854185,0.0,152.5,962.5,341648.63984905,0.9334889148191472,17140.0
4063,1633.9781040284433,389.98905201422167,1243.9890520142217,186.7492269415161,83.59495997640335,68.65810606262986,346.6666666666679,393.3333333333285,65.625,73.58717827626921,0.027692043614795936,0.0,152.5,1122.5,469420.20907981,0.11560693641619046,17300.0
4064,1502.1466121668582,406.0733060834282,1096.07330608343,205.21834044189018,81.65125878142192,69.05635229605582,213.33333333333212,226.66666666667152,60.0,66.86717827626921,0.02439521245057228,20.0,152.5,1087.5,264726.63605052,-0.2309468822170868,17320.0
4065,1040.7262421554624,325.3631210777312,715.3631210777312,214.15888987447033,72.47344657120166,67.21677190742828,260.0,280.0,52.0,62.88701298701301,0.015503475219832986,145.0,167.5,1062.5,291876.61185294,-1.446759259259256,17280.0
4066,747.8086505100655,475.90432525503275,271.90432525503275,198.7800167532805,45.67565876000947,56.99718692950451,273.3333333333321,386.6666666666715,14.035087719298245,51.31903053087266,0.0004505993089161664,240.0,167.5,812.5,361974.55864442,-0.8807985907222537,17030.0
4067,640.06944067718,585.03472033859,55.03472033858998,172.49993078364787,15.51645823230146,51.89862826652226,253.33333333333212,286.6666666666715,14.666666666666666,41.265350877193,-0.008600179379705487,305.0,182.5,677.5,260992.16612368,1.4810426540284416,16880.0
4068,586.6060574751828,325.3030287375914,261.3030287375914,169.8873286047783,10.323084842745516,58.553177901831106,393.3333333333321,226.66666666667152,53.73134328358209,38.886619533909425,0.0023687510217081376,305.0,172.5,917.5,237758.26508146,0.3502626970227629,17130.0
4069,540.2221765162103,228.11108825810516,312.11108825810516,170.69070491928142,8.901168925798885,59.984016437825474,153.33333333333212,126.66666666667152,63.63636363636363,39.61389226118215,0.008043809376268574,305.0,180.0,985.0,191424.76865063,0.11634671320535084,17190.0
4070,533.2666624993944,218.63333124969722,314.6333312496972,170.97037918370552,7.34467455217839,60.47384865840455,173.33333333333212,146.66666666667152,86.27450980392157,46.46879422196646,0.01081768294584382,305.0,180.0,1005.0,170903.51757843,-0.46484601975596007,17210.0
4071,534.1493756951022,298.0746878475511,236.0746878475511,162.85935042581696,-0.6130833645681548,57.444780126127164,240.0,200.0,72.0,58.061776678106824,-0.0049123028467013,305.0,187.5,932.5,99090.63641423,0.9340338587273678,17130.0
4072,556.8801985664977,164.44009928324886,392.44009928324886,167.41214156506976,3.1517662197477136,61.58873295187116,240.0,140.0,95.65217391304348,74.25887812738218,0.010066442060178881,265.0,217.5,1122.5,192871.66983354,-0.1735106998264846,17290.0
4073,543.1758462964863,183.58792314824314,359.58792314824314,166.67815010362756,1.9342198066443927,60.40107176359936,113.33333333333212,126.66666666667152,79.41176470588235,79.39496241184223,0.009606431686335792,260.0,207.5,1082.5,131541.22073238,-0.17381228273464222,17260.0
4074,510.5291372682914,188.2645686341457,322.2645686341457,161.8104570771029,-2.34677857590421,59.17223567726142,140.0,140.0,70.58823529411765,80.78533674339303,0.0057203443228083465,210.0,185.0,1030.0,88073.01589139,0.6384213580963527,17230.0
4075,539.7777320341265,98.88886601706326,440.88886601706326,164.92767243150956,0.6163494228019317,62.208241020883804,193.33333333333212,106.66666666667152,97.22222222222221,82.97487922705317,0.004526151291339287,220.0,185.0,1140.0,110141.54380964,-0.519031141868509,17340.0
4076,509.97167677334073,195.98583838667037,313.98583838667037,158.31093035953018,-4.8003141193419765,58.382925246034404,180.0,180.0,56.52173913043478,79.87922705314011,-0.00040073219601693977,260.0,185.0,1050.0,200112.6580212,0.8115942028985579,17250.0
4077,335.0887113054414,19.544355652720697,315.5443556527207,162.49085118222865,-0.4963146373148106,62.26962263303842,320.0,340.0,56.09756097560976,71.96830446565338,0.010469627631962951,415.0,135.0,1140.0,310528.7628517,1.092581943645765,17390.0
4078,507.0349538684095,-39.48252306579525,546.5174769342048,179.07066548853618,12.86679973519415,66.80113034710214,353.3333333333321,226.66666666667152,89.36170212765957,73.95829195000881,0.018411415185178193,415.0,80.0,1275.0,275474.11542243,1.0238907849829282,17580.0
4079,761.7990402840296,-35.10047985798519,796.8995201420148,204.3788315064303,30.539972602470584,70.4250546170416,406.6666666666679,333.3333333333285,82.1917808219178,76.27900105556884,0.033899763116744676,415.0,77.5,1452.5,484502.79793087,0.6756756756756799,17760.0
4080,989.6261920542893,25.81309602714464,963.8130960271446,231.45071278533214,46.08948310509794,72.5743961880853,266.6666666666679,193.33333333332848,92.3076923076923,75.29609507266287,0.03416259359720701,480.0,-5.0,1410.0,419570.62519453,-0.3355704697986628,17880.0
4081,1025.5405078948388,172.7702539474194,852.7702539474194,245.23693643364095,47.90056540272536,69.84133892197937,333.3333333333321,286.6666666666715,82.85714285714286,80.5631758180045,0.02246027976838627,480.0,-30.0,1310.0,286454.55639336,0.0,17820.0
4082,1069.172057663658,247.58602883182903,821.586028831829,253.24338588535466,44.72561188355124,69.84133892197937,126.66666666666788,113.33333333332848,80.0,85.34366362288253,0.018691134468728346,355.0,-30.0,1310.0,142203.10889334,0.22446689113355678,17820.0
4083,1066.1748866338676,266.0874433169338,800.0874433169338,259.82116382176173,41.042711855966644,70.6946174231337,166.66666666666788,173.33333333332848,79.06976744186046,83.28527668572272,0.01607188295266433,260.0,7.5,1387.5,205215.45047313,-0.11198208286674616,17860.0
4084,971.9990855047508,299.9995427523754,671.9995427523754,260.4183270047397,33.31190003115569,69.63376899581802,53.33333333333212,66.66666666667152,65.625,79.97192052133914,0.011360086289731263,195.0,20.0,1260.0,108530.147609,0.16816143497757619,17840.0
4085,895.8273643211069,284.91368216055344,610.9136821605534,260.3116220682714,26.564156075749906,70.35244285068912,86.66666666666788,93.33333333332848,75.0,76.51038205980069,0.010329392342235089,235.0,20.0,1125.0,102135.22770284,-0.615556799104644,17870.0
4086,624.4784490542224,310.2392245271112,314.2392245271112,248.48657834803817,11.791289884413345,64.33965607784495,173.33333333333212,206.66666666667152,26.923076923076923,65.3235688729875,0.001339085469377022,285.0,20.0,1015.0,173986.7129252,-0.33783783783783994,17760.0
4087,371.63901242386055,274.8195062119303,96.81950621193027,231.6038622897613,-4.073140939090791,61.2639497754736,246.66666666666788,193.33333333332848,37.5,56.823568872987494,-0.0017917197013973757,375.0,20.0,955.0,163383.1670975,0.16949152542373724,17700.0
4088,250.29760064514267,199.14880032257133,51.14880032257133,218.13046523794765,-14.037230392723586,62.236022037351304,246.66666666666788,173.33333333332848,48.64864864864865,50.73934511434514,0.0001328862454869073,390.0,20.0,985.0,111192.45019788,-0.28200789622109257,17730.0
4089,292.2403881127175,262.12019405635874,30.12019405635874,201.0999636704255,-24.854185568196584,59.55361442271706,86.66666666666788,93.33333333332848,35.13513513513514,44.641372141372166,-0.0019405183458934719,390.0,20.0,880.0,53981.34856499,0.05656108597285048,17680.0
4090,293.96900819237635,233.98450409618818,59.984504096188175,186.2629614318248,-31.75295024543783,59.92563271989942,133.33333333333212,86.66666666667152,42.42424242424242,38.12622062622065,-0.0015534853298352247,390.0,30.0,900.0,50594.50358785,-0.056529112492931244,17690.0
4091,310.4405471795908,238.2202735897954,72.2202735897954,171.71815384964793,-37.03820626209179,59.33787109560661,40.0,80.0,56.52173913043478,44.045953067692224,-0.005500643795548609,390.0,92.5,952.5,47738.13066625,0.2262443438914019,17680.0
4092,303.4908016176123,184.74540080880615,118.74540080880615,161.5566304864078,-37.75978370026556,60.986227867302645,93.33333333333212,86.66666666667152,71.42857142857143,50.8316673534065,-0.0013341631284781719,375.0,140.0,1040.0,45168.01550201,-0.11286681715575453,17720.0
4093,268.6923064685543,171.34615323427715,97.34615323427715,150.1587802105205,-39.32610718092232,59.68345193966549,60.0,40.0,62.5,53.60193762367678,-0.001064155784336629,335.0,172.5,1052.5,30111.44193624,0.0,17700.0
4094,228.65792014334875,137.32896007167437,91.32896007167437,139.51762936518935,-39.97380642100279,59.68345193966549,93.33333333333212,126.66666666667152,55.55555555555556,57.68602170776086,-0.001288804700270796,245.0,172.5,1052.5,46570.88537543,0.39548022598869803,17700.0
4095,126.56135973359778,6.2806798667988915,120.28067986679889,135.17464645941436,-35.45343146142224,62.90040369666404,166.66666666666788,93.33333333332848,92.3076923076923,67.66271168445084,0.0019301457899132402,195.0,157.5,1092.5,44740.03335298,0.11254924029262536,17770.0
4096,149.90367277338373,0.9518363866918662,148.95183638669187,131.82701430863017,-31.040850889765153,63.78942719772133,120.0,140.0,63.63636363636363,69.0856365856366,0.0036777081395520162,250.0,157.5,1112.5,82079.40196128,0.3372681281618828,17790.0
4097,223.46762131820287,-7.266189340898563,230.73381065910144,132.48824821546805,-24.303693586341836,66.39138701535862,133.33333333333212,66.66666666667152,90.9090909090909,72.9817404817405,0.006898064684170535,200.0,152.5,1162.5,33870.40047905,-0.5602240896358524,17850.0
4098,224.7368831912172,95.3684415956086,129.3684415956086,123.51926340498176,-26.61814271746252,58.80688920831284,120.0,200.0,41.66666666666667,68.81507381507383,-0.0001674581368748651,190.0,132.5,1042.5,69462.28498636,0.4507042253521165,17750.0
4099,241.32965006362792,38.66482503181396,202.66482503181396,121.4664204519795,-22.936788536371836,62.49790024156684,133.33333333333212,86.66666666667152,75.0,72.70396270396273,0.004796543478053694,215.0,130.0,1120.0,37705.51159813,-0.897363993269773,17830.0
4100,251.00686134900752,201.50343067450376,49.50343067450376,105.71030223578782,-30.954325402050813,52.387602292972545,146.66666666666788,253.33333333332848,8.333333333333332,55.909090909090935,-0.006227310333924485,215.0,105.0,935.0,48519.58662924,1.018675721561979,17670.0
4101,263.34599125663954,44.67299562831977,218.67299562831977,106.52006372183678,-24.115651132801474,60.189997411777334,273.3333333333321,146.66666666667152,83.33333333333334,59.84848484848487,0.006090569215039121,215.0,110.0,1120.0,43655.57573798,-0.6162464985994376,17850.0
4102,258.7147721587753,154.35738607938765,104.35738607938765,97.16565960153821,-26.776044202480037,54.330547673899716,120.0,180.0,37.5,49.16666666666669,-0.0028017154265465916,175.0,130.0,1030.0,30671.13134147,0.11273957158963732,17740.0
4103,242.54209256642207,132.27104628321104,110.27104628321104,90.32485113575967,-26.89348213460687,55.18478778456219,106.66666666666788,93.33333333332848,52.38095238095239,51.30952380952384,0.0019390616374536985,125.0,207.5,1102.5,21904.0175141,-0.16891891891891442,17760.0
4104,229.5502849773111,158.77514248865555,70.77514248865555,81.54273793737957,-28.540476266389575,53.566255425703076,80.0,60.0,38.095238095238095,43.92857142857146,-0.0035865058896734194,35.0,207.5,1042.5,24032.21021304,0.0,17730.0
4105,236.26726862190117,158.13363431095058,78.13363431095058,73.73290294790786,-29.080249004689037,53.566255425703076,100.0,80.0,38.095238095238095,49.88095238095241,-0.001625423365507439,20.0,207.5,912.5,22433.19230946,0.3948110547095318,17730.0
4106,238.10361889976775,90.05180944988388,148.05180944988388,72.35787094250554,-24.36422480807309,56.98063760522785,120.0,60.0,68.42105263157895,46.898496240601524,0.0044632003590019615,20.0,240.0,990.0,23157.95829981,-0.393258426966292,17800.0
4107,214.53826387500158,136.2691319375008,78.26913193750079,64.87192995887017,-25.48013263336678,52.799513779096955,93.33333333333212,146.66666666667152,37.5,46.898496240601524,-0.00246700368385957,5.0,260.0,940.0,20686.56952917,0.16920473773265332,17730.0
4108,214.16504538906156,107.08252269453078,107.08252269453078,60.660757621735684,-23.753043976401017,54.3456776604197,113.33333333333212,86.66666666667152,56.25,47.67230576441105,0.0008469742752702958,5.0,322.5,1032.5,18465.02099295,-0.22522522522522292,17760.0
4109,194.54790898059582,126.27395449029791,68.27395449029791,53.479232199515536,-24.747655518896934,51.904295471249064,113.33333333333212,126.66666666667152,31.25,46.30325814536343,-0.004379449319964823,20.0,370.0,1035.0,14644.23197976,0.16930022573362624,17720.0
4110,160.05554591332475,87.02777295666237,73.02777295666237,49.63639339635483,-22.872395457646107,53.58830348503041,113.33333333333212,66.66666666667152,50.0,48.68421052631581,0.0009024252679074251,30.0,402.5,1097.5,19097.07941331,-0.28169014084507005,17750.0
4111,109.62562555175828,96.81281277587914,12.812812775879138,42.07136136087502,-24.34994199450074,50.41967489118314,46.66666666666788,73.33333333332848,18.75,38.75000000000002,-0.0036550198914505286,30.0,422.5,1067.5,7579.33394862,0.0,17700.0
4112,121.91071413972531,98.95535706986266,22.955357069862657,35.664896246340504,-24.605125687228202,50.41967489118314,26.66666666666788,33.33333333332848,25.0,36.25000000000002,-0.001910168770351772,30.0,447.5,1092.5,8138.46022562,-0.8474576271186418,17700.0
4113,262.67005073931796,298.335025369659,-35.66497463034102,18.273336441547144,-33.59734839361725,41.81681414934769,113.33333333333212,226.66666666667152,0.0,25.00000000000002,-0.012040832633904364,-30.0,492.5,987.5,37655.3733098,0.34188034188034067,17550.0
